month,prob,commodity,model,horizon,label
2018-02,0.4014922082424164,cotton,clf_xgb,6,1
2018-03,0.32804152369499207,cotton,clf_xgb,6,0
2018-04,0.3196676969528198,cotton,clf_xgb,6,0
2018-05,0.41001400351524353,cotton,clf_xgb,6,0
2018-06,0.41929587721824646,cotton,clf_xgb,6,0
2018-07,0.29802531003952026,cotton,clf_xgb,6,0
2018-08,0.4241895377635956,cotton,clf_xgb,6,0
2018-09,0.3609139621257782,cotton,clf_xgb,6,0
2018-10,0.5037419199943542,cotton,clf_xgb,6,0
2018-11,0.37179332971572876,cotton,clf_xgb,6,0
2018-12,0.33290132880210876,cotton,clf_xgb,6,0
2019-01,0.32709184288978577,cotton,clf_xgb,6,0
2019-02,0.4888959228992462,cotton,clf_xgb,6,0
2019-03,0.42587214708328247,cotton,clf_xgb,6,0
2019-04,0.49467724561691284,cotton,clf_xgb,6,0
2019-05,0.4303125739097595,cotton,clf_xgb,6,0
2019-06,0.32709184288978577,cotton,clf_xgb,6,0
2019-07,0.40083351731300354,cotton,clf_xgb,6,0
2019-08,0.343854159116745,cotton,clf_xgb,6,1
2019-09,0.45309802889823914,cotton,clf_xgb,6,1
2019-10,0.431112676858902,cotton,clf_xgb,6,0
2019-11,0.413801372051239,cotton,clf_xgb,6,0
2019-12,0.4290692210197449,cotton,clf_xgb,6,0
2020-01,0.4706744849681854,cotton,clf_xgb,6,0
2020-02,0.47353777289390564,cotton,clf_xgb,6,0
2020-03,0.3247872292995453,cotton,clf_xgb,6,0
2020-04,0.3247872292995453,cotton,clf_xgb,6,1
2020-05,0.338066428899765,cotton,clf_xgb,6,1
2020-06,0.40420711040496826,cotton,clf_xgb,6,1
2020-07,0.40420711040496826,cotton,clf_xgb,6,1
2020-08,0.38351666927337646,cotton,clf_xgb,6,1
2020-09,0.3265320956707001,cotton,clf_xgb,6,1
2020-10,0.3063136339187622,cotton,clf_xgb,6,1
2020-11,0.3063136339187622,cotton,clf_xgb,6,1
2020-12,0.3654480278491974,cotton,clf_xgb,6,1
2021-01,0.4519793391227722,cotton,clf_xgb,6,1
2021-02,0.4554404318332672,cotton,clf_xgb,6,0
2021-03,0.4572922885417938,cotton,clf_xgb,6,1
2021-04,0.4300191104412079,cotton,clf_xgb,6,1
2021-05,0.3680032789707184,cotton,clf_xgb,6,1
2021-06,0.5147587060928345,cotton,clf_xgb,6,1
2021-07,0.5369696021080017,cotton,clf_xgb,6,1
2021-08,0.3679620027542114,cotton,clf_xgb,6,1
2021-09,0.3541860580444336,cotton,clf_xgb,6,1
2021-10,0.43029075860977173,cotton,clf_xgb,6,1
2021-11,0.4519793391227722,cotton,clf_xgb,6,1
2021-12,0.3820689618587494,cotton,clf_xgb,6,1
2022-01,0.5255175232887268,cotton,clf_xgb,6,1
2022-02,0.5946061015129089,cotton,clf_xgb,6,1
2022-03,0.5893263220787048,cotton,clf_xgb,6,1
2022-04,0.5946061015129089,cotton,clf_xgb,6,0
2022-05,0.5255175232887268,cotton,clf_xgb,6,0
2022-06,0.5849698185920715,cotton,clf_xgb,6,0
2022-07,0.45095813274383545,cotton,clf_xgb,6,0
2022-08,0.4386502206325531,cotton,clf_xgb,6,0
2022-09,0.3488540053367615,cotton,clf_xgb,6,0
2022-10,0.35573795437812805,cotton,clf_xgb,6,0
2022-11,0.3946489095687866,cotton,clf_xgb,6,0
2022-12,0.40668725967407227,cotton,clf_xgb,6,0
2023-01,0.35445311665534973,cotton,clf_xgb,6,0
2023-02,0.34700968861579895,cotton,clf_xgb,6,0
2023-03,0.3192194998264313,cotton,clf_xgb,6,0
2023-04,0.2961849570274353,cotton,clf_xgb,6,0
2023-05,0.29645678400993347,cotton,clf_xgb,6,0
2023-06,0.24079768359661102,cotton,clf_xgb,6,0
2023-07,0.2767238914966583,cotton,clf_xgb,6,0
2023-08,0.4200325608253479,cotton,clf_xgb,6,0
2023-09,0.4234236180782318,cotton,clf_xgb,6,0
2023-10,0.46306368708610535,cotton,clf_xgb,6,0
2023-11,0.39268237352371216,cotton,clf_xgb,6,1
2023-12,0.3897814154624939,cotton,clf_xgb,6,1
2024-01,0.4441871643066406,cotton,clf_xgb,6,0
2024-02,0.4217480421066284,cotton,clf_xgb,6,0
2024-03,0.36827099323272705,cotton,clf_xgb,6,0
2024-04,0.3500401973724365,cotton,clf_xgb,6,0
2024-05,0.48139438033103943,cotton,clf_xgb,6,0
2024-06,0.4690961539745331,cotton,clf_xgb,6,0
2024-07,0.44596001505851746,cotton,clf_xgb,6,0
2024-08,0.4486614167690277,cotton,clf_xgb,6,0
2024-09,0.37805336713790894,cotton,clf_xgb,6,0
2024-10,0.307824969291687,cotton,clf_xgb,6,0
2024-11,0.29719242453575134,cotton,clf_xgb,6,0
2024-12,0.3838903605937958,cotton,clf_xgb,6,0
2025-01,0.3574749529361725,cotton,clf_xgb,6,0
2025-02,0.3835170865058899,cotton,clf_xgb,6,0
2025-03,0.27679452300071716,cotton,clf_xgb,6,0
2025-04,0.23583324253559113,cotton,clf_xgb,6,0
2025-05,0.2320321947336197,cotton,clf_xgb,6,0
2025-06,0.2362673431634903,cotton,clf_xgb,6,0
2016-01,0.540065586566925,cotton,clf_xgb,9,1
2016-02,0.5469765067100525,cotton,clf_xgb,9,1
2016-03,0.565468966960907,cotton,clf_xgb,9,1
2016-04,0.561943769454956,cotton,clf_xgb,9,1
2016-05,0.5331012010574341,cotton,clf_xgb,9,1
2016-06,0.5411834716796875,cotton,clf_xgb,9,1
2016-07,0.5369505882263184,cotton,clf_xgb,9,0
2016-08,0.6047011017799377,cotton,clf_xgb,9,1
2016-09,0.612920880317688,cotton,clf_xgb,9,1
2016-10,0.5603139996528625,cotton,clf_xgb,9,1
2016-11,0.48808059096336365,cotton,clf_xgb,9,1
2016-12,0.48662251234054565,cotton,clf_xgb,9,1
2017-01,0.5677224397659302,cotton,clf_xgb,9,0
2017-02,0.5651717185974121,cotton,clf_xgb,9,0
2017-03,0.5819917321205139,cotton,clf_xgb,9,0
2017-04,0.59527987241745,cotton,clf_xgb,9,0
2017-05,0.59527987241745,cotton,clf_xgb,9,0
2017-06,0.5395509004592896,cotton,clf_xgb,9,0
2017-07,0.5817288756370544,cotton,clf_xgb,9,0
2017-08,0.5701556205749512,cotton,clf_xgb,9,1
2017-09,0.5947460532188416,cotton,clf_xgb,9,1
2017-10,0.5066394805908203,cotton,clf_xgb,9,1
2017-11,0.5900512933731079,cotton,clf_xgb,9,1
2017-12,0.48773983120918274,cotton,clf_xgb,9,1
2018-01,0.4143819808959961,cotton,clf_xgb,9,0
2018-02,0.5030781626701355,cotton,clf_xgb,9,1
2018-03,0.4398808181285858,cotton,clf_xgb,9,0
2018-04,0.43525242805480957,cotton,clf_xgb,9,0
2018-05,0.5191667675971985,cotton,clf_xgb,9,0
2018-06,0.5445535182952881,cotton,clf_xgb,9,0
2018-07,0.4502429664134979,cotton,clf_xgb,9,0
2018-08,0.4856463372707367,cotton,clf_xgb,9,0
2018-09,0.44141098856925964,cotton,clf_xgb,9,0
2018-10,0.5433893799781799,cotton,clf_xgb,9,0
2018-11,0.452309787273407,cotton,clf_xgb,9,0
2018-12,0.4591679275035858,cotton,clf_xgb,9,0
2019-01,0.47673824429512024,cotton,clf_xgb,9,0
2019-02,0.6144508123397827,cotton,clf_xgb,9,0
2019-03,0.5748722553253174,cotton,clf_xgb,9,0
2019-04,0.6301031112670898,cotton,clf_xgb,9,0
2019-05,0.5748722553253174,cotton,clf_xgb,9,0
2019-06,0.481265664100647,cotton,clf_xgb,9,0
2019-07,0.52231764793396,cotton,clf_xgb,9,0
2019-08,0.5206261277198792,cotton,clf_xgb,9,1
2019-09,0.5784883499145508,cotton,clf_xgb,9,1
2019-10,0.5896145105361938,cotton,clf_xgb,9,0
2019-11,0.5727087259292603,cotton,clf_xgb,9,0
2019-12,0.5553030371665955,cotton,clf_xgb,9,0
2020-01,0.5098962783813477,cotton,clf_xgb,9,0
2020-02,0.5815622806549072,cotton,clf_xgb,9,0
2020-03,0.49208879470825195,cotton,clf_xgb,9,1
2020-04,0.49208879470825195,cotton,clf_xgb,9,1
2020-05,0.49208879470825195,cotton,clf_xgb,9,1
2020-06,0.5695333480834961,cotton,clf_xgb,9,1
2020-07,0.581553041934967,cotton,clf_xgb,9,1
2020-08,0.5533362030982971,cotton,clf_xgb,9,1
2020-09,0.40898945927619934,cotton,clf_xgb,9,1
2020-10,0.39427417516708374,cotton,clf_xgb,9,1
2020-11,0.39047685265541077,cotton,clf_xgb,9,1
2020-12,0.4420597553253174,cotton,clf_xgb,9,1
2021-01,0.49853071570396423,cotton,clf_xgb,9,1
2021-02,0.49853071570396423,cotton,clf_xgb,9,1
2021-03,0.5212854146957397,cotton,clf_xgb,9,1
2021-04,0.48639464378356934,cotton,clf_xgb,9,1
2021-05,0.46657106280326843,cotton,clf_xgb,9,1
2021-06,0.5616825222969055,cotton,clf_xgb,9,1
2021-07,0.58481764793396,cotton,clf_xgb,9,1
2021-08,0.45618143677711487,cotton,clf_xgb,9,1
2021-09,0.4349077343940735,cotton,clf_xgb,9,1
2021-10,0.48710891604423523,cotton,clf_xgb,9,1
2021-11,0.49574780464172363,cotton,clf_xgb,9,1
2021-12,0.4718288779258728,cotton,clf_xgb,9,1
2022-01,0.6159073114395142,cotton,clf_xgb,9,1
2022-02,0.6679087281227112,cotton,clf_xgb,9,1
2022-03,0.6624136567115784,cotton,clf_xgb,9,1
2022-04,0.6701334118843079,cotton,clf_xgb,9,0
2022-05,0.6183242797851562,cotton,clf_xgb,9,0
2022-06,0.6562156677246094,cotton,clf_xgb,9,0
2022-07,0.5189391374588013,cotton,clf_xgb,9,0
2022-08,0.5028648972511292,cotton,clf_xgb,9,0
2022-09,0.38952550292015076,cotton,clf_xgb,9,0
2022-10,0.39442354440689087,cotton,clf_xgb,9,0
2022-11,0.4241645932197571,cotton,clf_xgb,9,0
2022-12,0.48926740884780884,cotton,clf_xgb,9,0
2023-01,0.41289713978767395,cotton,clf_xgb,9,0
2023-02,0.42459043860435486,cotton,clf_xgb,9,0
2023-03,0.40804457664489746,cotton,clf_xgb,9,0
2023-04,0.3921888768672943,cotton,clf_xgb,9,0
2023-05,0.377154141664505,cotton,clf_xgb,9,0
2023-06,0.3345315456390381,cotton,clf_xgb,9,0
2023-07,0.38354524970054626,cotton,clf_xgb,9,0
2023-08,0.5559743642807007,cotton,clf_xgb,9,0
2023-09,0.5527142882347107,cotton,clf_xgb,9,0
2023-10,0.6038130521774292,cotton,clf_xgb,9,0
2023-11,0.5825238823890686,cotton,clf_xgb,9,1
2023-12,0.5607317090034485,cotton,clf_xgb,9,1
2024-01,0.5932716131210327,cotton,clf_xgb,9,0
2024-02,0.5693631768226624,cotton,clf_xgb,9,0
2024-03,0.5161043405532837,cotton,clf_xgb,9,0
2024-04,0.49224504828453064,cotton,clf_xgb,9,0
2024-05,0.5645933747291565,cotton,clf_xgb,9,0
2024-06,0.5444739460945129,cotton,clf_xgb,9,0
2024-07,0.5090577006340027,cotton,clf_xgb,9,0
2024-08,0.5070530772209167,cotton,clf_xgb,9,0
2024-09,0.513792097568512,cotton,clf_xgb,9,0
2024-10,0.4075626730918884,cotton,clf_xgb,9,0
2024-11,0.38061270117759705,cotton,clf_xgb,9,0
2024-12,0.4595871567726135,cotton,clf_xgb,9,0
2025-01,0.37706291675567627,cotton,clf_xgb,9,0
2025-02,0.4355241358280182,cotton,clf_xgb,9,0
2025-03,0.30022993683815,cotton,clf_xgb,9,0
2016-01,0.3288107352545801,rubber,clf_logit,3,1
2016-02,0.36365733437610565,rubber,clf_logit,3,1
2016-03,0.3702810122681318,rubber,clf_logit,3,1
2016-04,0.45116519258575716,rubber,clf_logit,3,0
2016-05,0.5200391169706928,rubber,clf_logit,3,0
2016-06,0.533266635369289,rubber,clf_logit,3,0
2016-07,0.3715482936644541,rubber,clf_logit,3,0
2016-08,0.4608107604860873,rubber,clf_logit,3,1
2016-09,0.5423358278194294,rubber,clf_logit,3,1
2016-10,0.5333554363237307,rubber,clf_logit,3,1
2016-11,0.5110651290115414,rubber,clf_logit,3,1
2016-12,0.5161857059920407,rubber,clf_logit,3,1
2017-01,0.5885627538620588,rubber,clf_logit,3,0
2017-02,0.5507414948802538,rubber,clf_logit,3,0
2017-03,0.3943681918962862,rubber,clf_logit,3,0
2017-04,0.34706716340731786,rubber,clf_logit,3,0
2017-05,0.32388503896344323,rubber,clf_logit,3,0
2017-06,0.29256170515058116,rubber,clf_logit,3,0
2017-07,0.2598161276172735,rubber,clf_logit,3,0
2017-08,0.33859186287371545,rubber,clf_logit,3,0
2017-09,0.4628921630796932,rubber,clf_logit,3,0
2017-10,0.5453119983903923,rubber,clf_logit,3,0
2017-11,0.45488054305727993,rubber,clf_logit,3,0
2017-12,0.40997216314661356,rubber,clf_logit,3,0
2018-01,0.4468465237915345,rubber,clf_logit,3,0
2018-02,0.5099028771552083,rubber,clf_logit,3,0
2018-03,0.3978833244476981,rubber,clf_logit,3,0
2018-04,0.35556821985251164,rubber,clf_logit,3,0
2018-05,0.36642116566377403,rubber,clf_logit,3,0
2018-06,0.2556016327836988,rubber,clf_logit,3,0
2018-07,0.26214598137131756,rubber,clf_logit,3,0
2018-08,0.24566062589253165,rubber,clf_logit,3,0
2018-09,0.3355928189764016,rubber,clf_logit,3,0
2018-10,0.4557786324303006,rubber,clf_logit,3,1
2018-11,0.4493380413080116,rubber,clf_logit,3,1
2018-12,0.4196276111500188,rubber,clf_logit,3,1
2019-01,0.4541060331765579,rubber,clf_logit,3,0
2019-02,0.45956904018698974,rubber,clf_logit,3,0
2019-03,0.5056012524048471,rubber,clf_logit,3,1
2019-04,0.4923650032268166,rubber,clf_logit,3,1
2019-05,0.4611198401465983,rubber,clf_logit,3,0
2019-06,0.5650935325451333,rubber,clf_logit,3,0
2019-07,0.42446380399787836,rubber,clf_logit,3,0
2019-08,0.31274615560172137,rubber,clf_logit,3,0
2019-09,0.37252112611567767,rubber,clf_logit,3,1
2019-10,0.32723934332291355,rubber,clf_logit,3,1
2019-11,0.6191444309988243,rubber,clf_logit,3,0
2019-12,0.6309789408699431,rubber,clf_logit,3,0
2020-01,0.5453184567541903,rubber,clf_logit,3,0
2020-02,0.412991023265225,rubber,clf_logit,3,0
2020-03,0.4666449646604697,rubber,clf_logit,3,0
2020-04,0.39797083158841506,rubber,clf_logit,3,1
2020-05,0.3871037901672692,rubber,clf_logit,3,1
2020-06,0.2777596551747542,rubber,clf_logit,3,1
2020-07,0.3386722386902976,rubber,clf_logit,3,1
2020-08,0.4140067939352716,rubber,clf_logit,3,1
2020-09,0.49584425239651625,rubber,clf_logit,3,1
2020-10,0.6192776906817242,rubber,clf_logit,3,0
2020-11,0.49292917441761386,rubber,clf_logit,3,0
2020-12,0.3632804877508331,rubber,clf_logit,3,0
2021-01,0.3088959710568246,rubber,clf_logit,3,0
2021-02,0.364966341387466,rubber,clf_logit,3,0
2021-03,0.3700959494673437,rubber,clf_logit,3,0
2021-04,0.38405169048358484,rubber,clf_logit,3,0
2021-05,0.3723410808513299,rubber,clf_logit,3,0
2021-06,0.34869202098240204,rubber,clf_logit,3,0
2021-07,0.3160971469452891,rubber,clf_logit,3,0
2021-08,0.3361588509570526,rubber,clf_logit,3,0
2021-09,0.3369125967440192,rubber,clf_logit,3,0
2021-10,0.32594064475904994,rubber,clf_logit,3,0
2021-11,0.31422242593972877,rubber,clf_logit,3,0
2021-12,0.421755670401506,rubber,clf_logit,3,1
2022-01,0.43143322315729593,rubber,clf_logit,3,0
2022-02,0.42561261634047187,rubber,clf_logit,3,0
2022-03,0.37861593425096346,rubber,clf_logit,3,0
2022-04,0.25405125536093465,rubber,clf_logit,3,0
2022-05,0.3679491639972188,rubber,clf_logit,3,0
2022-06,0.2566278062002255,rubber,clf_logit,3,0
2022-07,0.31498952694131205,rubber,clf_logit,3,0
2022-08,0.36265040987786196,rubber,clf_logit,3,0
2022-09,0.22847312671088632,rubber,clf_logit,3,0
2022-10,0.32657372513867744,rubber,clf_logit,3,0
2022-11,0.35025070705077704,rubber,clf_logit,3,1
2022-12,0.30909785043807536,rubber,clf_logit,3,0
2023-01,0.33332562536770366,rubber,clf_logit,3,0
2023-02,0.3481438186800725,rubber,clf_logit,3,0
2023-03,0.33255536566797445,rubber,clf_logit,3,0
2023-04,0.30547431467454483,rubber,clf_logit,3,0
2023-05,0.28351138306828205,rubber,clf_logit,3,0
2023-06,0.33810405648576575,rubber,clf_logit,3,0
2023-07,0.3409208805385156,rubber,clf_logit,3,0
2023-08,0.24072086607098517,rubber,clf_logit,3,1
2023-09,0.23901633227770067,rubber,clf_logit,3,0
2023-10,0.4229331146820177,rubber,clf_logit,3,1
2023-11,0.44795075371877574,rubber,clf_logit,3,1
2023-12,0.4375609713540713,rubber,clf_logit,3,1
2024-01,0.4897229400692859,rubber,clf_logit,3,1
2024-02,0.5092754683747565,rubber,clf_logit,3,1
2024-03,0.5328471578854205,rubber,clf_logit,3,0
2024-04,0.5429194508093825,rubber,clf_logit,3,0
2024-05,0.3918797023017098,rubber,clf_logit,3,1
2024-06,0.4382407808217881,rubber,clf_logit,3,1
2024-07,0.3971910088734699,rubber,clf_logit,3,1
2024-08,0.38344744211682036,rubber,clf_logit,3,1
2024-09,0.4985940614666674,rubber,clf_logit,3,0
2024-10,0.542834433518402,rubber,clf_logit,3,0
2024-11,0.3939203658350939,rubber,clf_logit,3,0
2024-12,0.29476894702790274,rubber,clf_logit,3,0
2025-01,0.2845361241259911,rubber,clf_logit,3,0
2025-02,0.3644037706749874,rubber,clf_logit,3,0
2025-03,0.3388966539501542,rubber,clf_logit,3,0
2025-04,0.2795102451387291,rubber,clf_logit,3,0
2025-05,0.26694607106047513,rubber,clf_logit,3,0
2025-06,0.27299161453482207,rubber,clf_logit,3,0
2025-07,0.27746994042310275,rubber,clf_logit,3,0
2025-08,0.28920593608170586,rubber,clf_logit,3,0
2025-09,0.3485831167891042,rubber,clf_logit,3,0
2016-01,0.5986279536992131,rubber,clf_logit,6,1
2016-02,0.6543608649579006,rubber,clf_logit,6,1
2016-03,0.6911728919414488,rubber,clf_logit,6,1
2016-04,0.7940574194366777,rubber,clf_logit,6,0
2016-05,0.8132685005766347,rubber,clf_logit,6,1
2016-06,0.8283159269761657,rubber,clf_logit,6,1
2016-07,0.7212212131848544,rubber,clf_logit,6,1
2016-08,0.7609784919731313,rubber,clf_logit,6,1
2016-09,0.8004028182190112,rubber,clf_logit,6,1
2016-10,0.723873433177398,rubber,clf_logit,6,1
2016-11,0.6937085543493472,rubber,clf_logit,6,1
2016-12,0.6393486791935186,rubber,clf_logit,6,1
2017-01,0.70607926926292,rubber,clf_logit,6,0
2017-02,0.6284967951523195,rubber,clf_logit,6,0
2017-03,0.5030929688944102,rubber,clf_logit,6,0
2017-04,0.41978201779143137,rubber,clf_logit,6,0
2017-05,0.38970655593916803,rubber,clf_logit,6,0
2017-06,0.36658964015682327,rubber,clf_logit,6,0
2017-07,0.3825278067772249,rubber,clf_logit,6,0
2017-08,0.48253399595293783,rubber,clf_logit,6,0
2017-09,0.6491008793814831,rubber,clf_logit,6,0
2017-10,0.7432804330757474,rubber,clf_logit,6,0
2017-11,0.6463663418675959,rubber,clf_logit,6,1
2017-12,0.5848925240077086,rubber,clf_logit,6,0
2018-01,0.5815333344859451,rubber,clf_logit,6,0
2018-02,0.6305669430540654,rubber,clf_logit,6,0
2018-03,0.4473195648696749,rubber,clf_logit,6,0
2018-04,0.4036549715313002,rubber,clf_logit,6,0
2018-05,0.4185096351562115,rubber,clf_logit,6,0
2018-06,0.32676183308696144,rubber,clf_logit,6,0
2018-07,0.3019019299820197,rubber,clf_logit,6,0
2018-08,0.3407994012079264,rubber,clf_logit,6,1
2018-09,0.45179177640760104,rubber,clf_logit,6,1
2018-10,0.5867401380788893,rubber,clf_logit,6,1
2018-11,0.5713279055451493,rubber,clf_logit,6,1
2018-12,0.5125338223791818,rubber,clf_logit,6,1
2019-01,0.6089603573356073,rubber,clf_logit,6,1
2019-02,0.6341487695566189,rubber,clf_logit,6,1
2019-03,0.6979609268379581,rubber,clf_logit,6,1
2019-04,0.7086552686678427,rubber,clf_logit,6,1
2019-05,0.7023442029279071,rubber,clf_logit,6,0
2019-06,0.7802590777428425,rubber,clf_logit,6,0
2019-07,0.6842528532217681,rubber,clf_logit,6,0
2019-08,0.5642145712653034,rubber,clf_logit,6,1
2019-09,0.6448862386112605,rubber,clf_logit,6,1
2019-10,0.5920435341366774,rubber,clf_logit,6,1
2019-11,0.8256556356906485,rubber,clf_logit,6,0
2019-12,0.8067966806616603,rubber,clf_logit,6,0
2020-01,0.7240765422679972,rubber,clf_logit,6,0
2020-02,0.6410009972503593,rubber,clf_logit,6,0
2020-03,0.7205111885258371,rubber,clf_logit,6,1
2020-04,0.6544788730265322,rubber,clf_logit,6,1
2020-05,0.6261002472354067,rubber,clf_logit,6,1
2020-06,0.5642747324626353,rubber,clf_logit,6,1
2020-07,0.5936601212452619,rubber,clf_logit,6,1
2020-08,0.6317952017177602,rubber,clf_logit,6,1
2020-09,0.7088180591275024,rubber,clf_logit,6,1
2020-10,0.7387869798139529,rubber,clf_logit,6,0
2020-11,0.6545672381438955,rubber,clf_logit,6,0
2020-12,0.5080936424584822,rubber,clf_logit,6,0
2021-01,0.4323604505835607,rubber,clf_logit,6,0
2021-02,0.445333483021849,rubber,clf_logit,6,0
2021-03,0.4766693689880514,rubber,clf_logit,6,0
2021-04,0.45189742254241805,rubber,clf_logit,6,0
2021-05,0.45425120653652706,rubber,clf_logit,6,0
2021-06,0.4234703024113464,rubber,clf_logit,6,0
2021-07,0.40474153536434593,rubber,clf_logit,6,0
2021-08,0.4215249858309928,rubber,clf_logit,6,1
2021-09,0.4583444642475471,rubber,clf_logit,6,1
2021-10,0.4633162984277134,rubber,clf_logit,6,1
2021-11,0.4900196473553632,rubber,clf_logit,6,0
2021-12,0.5575155506337434,rubber,clf_logit,6,1
2022-01,0.5928893574336233,rubber,clf_logit,6,0
2022-02,0.542976659213543,rubber,clf_logit,6,0
2022-03,0.4978357131906162,rubber,clf_logit,6,0
2022-04,0.40299848310215797,rubber,clf_logit,6,0
2022-05,0.4699311763357049,rubber,clf_logit,6,0
2022-06,0.3594883046313873,rubber,clf_logit,6,0
2022-07,0.38113722607158823,rubber,clf_logit,6,0
2022-08,0.522951339233639,rubber,clf_logit,6,0
2022-09,0.35873244096706663,rubber,clf_logit,6,1
2022-10,0.458346676964523,rubber,clf_logit,6,0
2022-11,0.4857231652268794,rubber,clf_logit,6,1
2022-12,0.4087138216895599,rubber,clf_logit,6,0
2023-01,0.4103123682401027,rubber,clf_logit,6,0
2023-02,0.41226341521322396,rubber,clf_logit,6,0
2023-03,0.38472668623008155,rubber,clf_logit,6,0
2023-04,0.3346097479822979,rubber,clf_logit,6,0
2023-05,0.3693536339911727,rubber,clf_logit,6,0
2023-06,0.4452413821006086,rubber,clf_logit,6,0
2023-07,0.5158210309787908,rubber,clf_logit,6,1
2023-08,0.48616980650326963,rubber,clf_logit,6,1
2023-09,0.5009863938705967,rubber,clf_logit,6,1
2023-10,0.6472809099274368,rubber,clf_logit,6,1
2023-11,0.6829077105786228,rubber,clf_logit,6,1
2023-12,0.6599972683268459,rubber,clf_logit,6,1
2024-01,0.7473894665623929,rubber,clf_logit,6,1
2024-02,0.7606579538934133,rubber,clf_logit,6,1
2024-03,0.7962149462920723,rubber,clf_logit,6,1
2024-04,0.7949107294011959,rubber,clf_logit,6,1
2024-05,0.7224154078675464,rubber,clf_logit,6,1
2024-06,0.7247230778256873,rubber,clf_logit,6,1
2024-07,0.7491958611870342,rubber,clf_logit,6,1
2024-08,0.6617772371178505,rubber,clf_logit,6,1
2024-09,0.7161576049926414,rubber,clf_logit,6,0
2024-10,0.6898174530456811,rubber,clf_logit,6,0
2024-11,0.6143262593117224,rubber,clf_logit,6,0
2024-12,0.4966465560680721,rubber,clf_logit,6,0
2025-01,0.4562944629480495,rubber,clf_logit,6,0
2025-02,0.47097714468694757,rubber,clf_logit,6,0
2025-03,0.4272573275138673,rubber,clf_logit,6,0
2025-04,0.36316502018946356,rubber,clf_logit,6,0
2025-05,0.37211332297053223,rubber,clf_logit,6,0
2025-06,0.40236423408461813,rubber,clf_logit,6,0
2016-01,0.832035008816638,rubber,clf_logit,9,1
2016-02,0.8703489267367485,rubber,clf_logit,9,1
2016-03,0.8984017507826284,rubber,clf_logit,9,1
2016-04,0.9323396121435641,rubber,clf_logit,9,1
2016-05,0.9147381766652252,rubber,clf_logit,9,1
2016-06,0.915240844539771,rubber,clf_logit,9,1
2016-07,0.8699107696217808,rubber,clf_logit,9,1
2016-08,0.8705238273699263,rubber,clf_logit,9,1
2016-09,0.8607466243955254,rubber,clf_logit,9,1
2016-10,0.7845758181255141,rubber,clf_logit,9,1
2016-11,0.7508756184448099,rubber,clf_logit,9,1
2016-12,0.7135767529844939,rubber,clf_logit,9,1
2017-01,0.769046365269071,rubber,clf_logit,9,0
2017-02,0.7086438353571737,rubber,clf_logit,9,0
2017-03,0.617959365473268,rubber,clf_logit,9,0
2017-04,0.5192114953500616,rubber,clf_logit,9,0
2017-05,0.48672253967226,rubber,clf_logit,9,0
2017-06,0.46835487748261906,rubber,clf_logit,9,0
2017-07,0.5105467059822644,rubber,clf_logit,9,0
2017-08,0.5802582047285553,rubber,clf_logit,9,0
2017-09,0.7324776777227365,rubber,clf_logit,9,0
2017-10,0.7777043167647972,rubber,clf_logit,9,0
2017-11,0.7037549690007883,rubber,clf_logit,9,1
2017-12,0.6570757670507621,rubber,clf_logit,9,0
2018-01,0.6151970826762864,rubber,clf_logit,9,0
2018-02,0.6258939176794016,rubber,clf_logit,9,0
2018-03,0.4950360163072709,rubber,clf_logit,9,0
2018-04,0.44280065330571733,rubber,clf_logit,9,0
2018-05,0.45416600630362336,rubber,clf_logit,9,0
2018-06,0.3823046715972826,rubber,clf_logit,9,1
2018-07,0.34988668342652,rubber,clf_logit,9,1
2018-08,0.40830948373182024,rubber,clf_logit,9,1
2018-09,0.5888762424185026,rubber,clf_logit,9,1
2018-10,0.6794119666543965,rubber,clf_logit,9,1
2018-11,0.6728296196375587,rubber,clf_logit,9,1
2018-12,0.6668062885522454,rubber,clf_logit,9,1
2019-01,0.755452342840384,rubber,clf_logit,9,1
2019-02,0.774609197883817,rubber,clf_logit,9,1
2019-03,0.8050677451545287,rubber,clf_logit,9,1
2019-04,0.8263177615489509,rubber,clf_logit,9,1
2019-05,0.8342502600209504,rubber,clf_logit,9,0
2019-06,0.8764600419318948,rubber,clf_logit,9,0
2019-07,0.7765649517461309,rubber,clf_logit,9,0
2019-08,0.6839147243385031,rubber,clf_logit,9,1
2019-09,0.7442985087939891,rubber,clf_logit,9,1
2019-10,0.7023303461385474,rubber,clf_logit,9,1
2019-11,0.8865718631154637,rubber,clf_logit,9,1
2019-12,0.8700465934096562,rubber,clf_logit,9,1
2020-01,0.8624458332359939,rubber,clf_logit,9,1
2020-02,0.8146306358224518,rubber,clf_logit,9,1
2020-03,0.8544045678845421,rubber,clf_logit,9,1
2020-04,0.7607039824205095,rubber,clf_logit,9,1
2020-05,0.7434357221864494,rubber,clf_logit,9,1
2020-06,0.6579917968598343,rubber,clf_logit,9,1
2020-07,0.6854085546305251,rubber,clf_logit,9,1
2020-08,0.7026309889024337,rubber,clf_logit,9,1
2020-09,0.7323446315350717,rubber,clf_logit,9,1
2020-10,0.7490625817834963,rubber,clf_logit,9,0
2020-11,0.6928955695086095,rubber,clf_logit,9,0
2020-12,0.5615151564789763,rubber,clf_logit,9,0
2021-01,0.5019241187473551,rubber,clf_logit,9,0
2021-02,0.5132459389510907,rubber,clf_logit,9,0
